timestamp,event_type,description,type
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:16,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:17,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:18,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:19,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:20,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:21,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:24,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:25,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:26,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:26,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:26,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:26,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:26,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:26,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:27,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:28,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:29,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:30,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:30,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:30,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:30,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:30,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:30,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:36,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:36,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:36,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:36,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:36,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:36,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:36,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:39,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:44,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:44,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:44,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:44,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:44,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:45,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:46,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:46,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:46,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:46,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:46,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:46,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:46,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:48,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:51,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:51,keypress,type something | parsecd.exe | Parsec ,other
2025-04-09 15:25:51,keypress,type something | parsecd.exe | Parsec ,other
